Main,Unnamed: 1,Unnamed: 2
,Relevance,Title
,1,"1: Kamstrup SL, Schmidt NS, Langkilde HZ, Nilsson AC, Voss A. Anti-ribosomal-P protein antibodies and systemic lupus erythematosus (SLE): in a cross-sectional study of Danish adult patients with SLE, no significant association is found between anti-ribosomal-P and neuropsychiatric SLE. Lupus Sci Med. 2025 Aug 17;12(2):e001550. doi: 10.1136/lupus-2025-001550. PMID: 40819906; PMCID: PMC12359534."
,4,"2: Salman E, Dinç B. Is it necessary to request testing for antibodies against extractable nuclear antigens in case of antinuclear antibody negativity? Scand J Clin Lab Invest. 2025 Aug 11:1-7. doi: 10.1080/00365513.2025.2547049. Epub ahead of print. PMID: 40788770."
,7,"3: Yamaguchi K, Sullivan DI, Khushboo S, Saygin D, Laverde SM, Moghadam-Kia S, Ascherman DP, Oddis CV, Aggarwal R. Long-term clinical prognosis of anti-aminoacyl-tRNA synthetase antibodies and interstitial lung disease. Clin Rheumatol. 2025 Aug;44(8):3341-3352. doi: 10.1007/s10067-025-07521-w. Epub 2025 Jun 27. PMID: 40571884."
,3,"4: Vesole AS, Breen JT. The Incidence and Prognosis of Positive Autoimmune Laboratory Markers in Idiopathic Sudden Sensorineural Hearing Loss: A National Database Study. Otol Neurotol. 2025 Aug 1;46(7):753-758. doi: 10.1097/MAO.0000000000004415. Epub 2025 Jan 22. PMID: 39965237."
,3,"5: Conticini E, Gupta L, Fornaro M, Rizzo C, Agarwal V, Anuja AK, Camarda F, Cameli P, d'Alessandro M, La Barbera L, Rahulan LM, Grazzini S, Stano S, Guggino G, Iannone F, Bargagli E, Cantarini L, Frediani B. Serum ferritin as a specific biomarker of anti-MDA5-interstitial lung disease: a multicenter, case-control study in observational and validation datasets. Rheumatol Int. 2025 Jul 15;45(8):171. doi: 10.1007/s00296-025-05918-z. PMID: 40663209."
,3,"6: Kassal Y, El Hessni A, Mesfioui A, Fritah K, Nakidi N, Boukouaci W, Rkhaila A, Bouassida J, Belbachir S, Laboudi F, Ouanass A, Leboyer M, Tamouza R, Arji N. Antinuclear antibodies profiling in Moroccan patients with schizophrenia: A single center study. Encephale. 2025 Jul 4:S0013-7006(25)00104-6. doi: 10.1016/j.encep.2025.05.001. Epub ahead of print. PMID: 40617751."
,5,"7: Yoshida S, Temmoku J, Saito K, Suzuki E, Kanno T, Sumichika Y, Matsumoto H, Fujita Y, Matsuoka N, Asano T, Sato S, Migita K. Successful treatment of rheumatoid arthritis complicated by anti-Jo-1 antibody-positive myopathy with abatacept: A case report. Fukushima J Med Sci. 2025 Jul 3;71(3):195-201. doi: 10.5387/fms.24-00054. Epub 2025 Mar 28. PMID: 40159152; PMCID: PMC12342225."
,2,"8: Ring A, Sutherland S, Harper-Wynne C, Owen J, Sanglier T, Velikova G. A disease registry study to prospectively observe treatment patterns and outcomes in patients with HER2-positive unresectable LA/MBC: final results of the ESTHER study. Breast Cancer Res Treat. 2025 Jul;212(1):113-121. doi: 10.1007/s10549-025-07708-4. Epub 2025 May 13. PMID: 40358647; PMCID: PMC12086108."
,5,"9: Iba Ba J, Mfoumou A, Nseng-Nseng Ondo I, Kombila UD, Boguikouma JB. Syndrome des antisynthétases : sept observations du service de médecine interne du CHU de Libreville, Gabon [Antisynthetase syndrome: seven observations from the internal medicine department of the Libreville University Hospital, Gabon]. Med Trop Sante Int. 2025 Jun 25;5(2):mtsi.v5i2.2025.711. French. doi: 10.48327/mtsi.v5i2.2025.711. PMID: 40741166; PMCID: PMC12305228."
