Main,Unnamed: 1,Unnamed: 2
,Brand,galinpepimut-S
,Indication,ML
,Clinical Trials,
,,"Phase III open-label ""REGAL"" Galinpepimut-S vs. BAT for Maintenance n=127 AML CR2/​CRp2 - NCT04229979"
,,"60 events for interim analysis, 80 for final"
,,enrollment complete as of March 26 2024 - 1/8/2020 enrollment began
,,PE: OS
,,"March 1 2024: 66 patients dead, 123 enrolled"
,,
,,Interim Analysis of Phase 3 REGAL Study of Galinpepimut-S in Patients with Acute Myeloid Leukemia Expected in First Quarter 2024
,," Our independent data monitoring committee will meet again in Q3, and we currently expect the interim analysis for our Phase 3 REGAL study by the end of this year or early 2024."
,,"Approximately 125 -140 patients will enroll, in a 1:1 ratio, to provide at least 90% power under an assumed hazard ratio of 0.636, based on median OS of 8.0 m (BAT) and 12.6m (GPS)"
