Main,Unnamed: 1,Unnamed: 2
,Brand Name,Plavix
,Generic Name,clopidogrel
,Indication,"ACS, Secondary Prevention"
,Economics,BMY. 100% owned in Japan!
,IP,November 2011 expiry. US patent confirmed as valid.
,,Schweizerhall May 8 2008 press release stating it received approval for generic clopidogrel and licensed to a major generics company (Sandoz?).
,,"Launches across Europe in 2009? July 14 2008 expiry for salt patent. Remaining patent is EP0281459 (expires 2013, isomer and salt patent)."
,,"  Schweizerhall generic is a different salt and launch is limited to monotherapy, not ACS/stent. Germany may be the only launch."
,Clinical Trials,
,,"VTE trials for patients in AF: Amadeus, Active, Van Gogh"
,,
,,
,,"COMMIT - n=45,900 - Aspirin +- Plavix"
,,Acute MI in-hospital
,,
,,
,,"CHARISMA n=15,600 - 3/12/2006"
,,
,,
,,
,,"CURE n=12,600"
,,
,,
,,"CAPRIE - n=19,200 - 1998 results"
,,Plavix vs aspirin
