Main,Unnamed: 1,Unnamed: 2
,Relevance,Title
,1,1: Hill AM. Alzheimer disease and the evolving treatment landscape. Am J Manag Care. 2022 Sep;28(10 Suppl):S179-S187. doi: 10.37765/ajmc.2022.89235. PMID:36197131
,5,"2: Tian Y, Viles JH. pH Dependence of Amyloid-β Fibril Assembly Kinetics: Unravelling the Microscopic Molecular Processes. Angew Chem Int Ed Engl. 2022 Oct 5. doi: 10.1002/anie.202210675. Epub ahead of print. PMID: 36197009."
,4,"3: Cisternas P, Taylor X, Martinez P, Maldonado O, Jury N, Lasagna-Reeves CA. The reduction of astrocytic tau prevents amyloid-β-induced synaptotoxicity. Brain Commun. 2022 Sep 19;4(5):fcac235. doi: 10.1093/braincomms/fcac235. PMID:36196088; PMCID: PMC9527666."
,1,"4: Kang SH, Lee KH, Chang Y, Choe YS, Kim JP, Jang H, Shin HY, Kim HJ, Koh SB,Na DL, Seo SW, Kang M. Gender-specific relationship between thigh muscle and fat mass and brain amyloid-β positivity. Alzheimers Res Ther. 2022 Oct 4;14(1):145.doi: 10.1186/s13195-022-01086-5. PMID: 36195949."
,1,"5: Xu L, Li M, Wei A, Yang M, Li C, Liu R, Zheng Y, Chen Y, Wang Z, Wang K, WangT. Treadmill exercise promotes E3 ubiquitin ligase to remove amyloid β and P-tau and improve cognitive ability in APP/PS1 transgenic mice. J Neuroinflammation.2022 Oct 4;19(1):243. doi: 10.1186/s12974-022-02607-7. PMID: 36195875."
,1,"6: An F, Zhao R, Xuan X, Xuan T, Zhang G, Wei C. Calycosin ameliorates advanced glycation end product-induced neurodegenerative changes in cellular and rat models of diabetes-related Alzheimer's disease. Chem Biol Interact. 2022 Oct1:110206. doi: 10.1016/j.cbi.2022.110206. Epub ahead of print. PMID: 36195188."
,2,"7: Zhang X, Kang X, Du L, Zhang L, Huang Y, Wang J, Wang S, Chang Y, Liu Y, Zhao Y. Tanshinone IIA loaded chitosan nanoparticles decrease toxicity of β-amyloidpeptide in a Caenorhabditis elegans model of Alzheimer's disease. Free RadicBiol Med. 2022 Oct 1:S0891-5849(22)00620-7. doi:"
,5,"8: Henríquez G, Méndez L, Castañeda E, Wagler A, Jeon S, Narayan M. Preclinical Model to Evaluate Outcomes of Amyloid Cross-Toxicity in the Rodent Brain. ACSChem Neurosci. 2022 Oct 4. doi: 10.1021/acschemneuro.2c00419. Epub ahead ofprint. PMID: 36194532."
,2,"9: Eo H, Lee S, Kim SH, Ju IG, Huh E, Lim J, Park S, Oh MS. <i>Petasites japonicus</i> leaf extract inhibits Alzheimer's-like pathology through suppression of neuroinflammation. Food Funct. 2022 Oct 4. doi:10.1039/d2fo01989b. Epub ahead of print. PMID: 36193798."
,2,"10: Svenningsson AL, Stomrud E, Palmqvist S, Hansson O, Ossenkoppele R. Axonal degeneration and amyloid pathology predict cognitive decline beyond cortical atrophy. Alzheimers Res Ther. 2022 Oct 4;14(1):144. doi:10.1186/s13195-022-01081-w. PMID: 36192766."
,3,"11: Wouters Y, Jaspers T, Rué L, Serneels L, De Strooper B, Dewilde M. VHHs as tools for therapeutic protein delivery to the central nervous system. Fluids Barriers CNS. 2022 Oct 3;19(1):79. doi: 10.1186/s12987-022-00374-4. PMID:36192747"
,3,"12: Nakajima K, Yamaguchi K, Noji M, Aguirre C, Ikenaka K, Mochizuki H, Zhou L, Ogi H, Ito T, Narita I, Gejyo F, Naiki H, Yamamoto S, Goto Y. Macromolecular crowding and supersaturation protect hemodialysis patients from the onset of dialysis-related amyloidosis. Nat Commun. 2022 Oct 3;13(1):5689. doi:10.1038/s41467-022-33247-3. PMID: 36192385."
,2,"13: Cheung CY, Ran AR, Wang S, Chan VTT, Sham K, Hilal S, Venketasubramanian N, Cheng CY, Sabanayagam C, Tham YC, Schmetterer L, McKay GJ, Williams MA, Wong A, Au LWC, Lu Z, Yam JC, Tham CC, Chen JJ, Dumitrascu OM, Heng PA, Kwok TCY, Mok VCT, Milea D, Chen CL, Wong TY. A deep learning model for detection of Alzheimer's disease based on retinal photographs: a retrospective, multicentrecase-control study. Lancet Digit Health. 2022 Sep 30:S2589-7500(22)00169-8. doi:10.1016/S2589-7500(22)00169-8. Epub ahead of print. PMID: 36192349."
,2,"14: Parent JH, Ciampa CJ, Harrison TM, Adams JN, Zhuang K, Betts MJ, Maass A, Winer JR, Jagust WJ, Berry AS. Locus coeruleus catecholamines link neuroticism and vulnerability to tau pathology in aging. Neuroimage. 2022 Sep 30:119658.doi: 10.1016/j.neuroimage.2022.119658. Epub ahead of print. PMID: 36191755."
,4,"15: Huang Y, Lemke G. Early death in a mouse model of Alzheimer's disease exacerbated by microglial loss of TAM receptor signaling. Proc Natl Acad Sci U SA. 2022 Oct 11;119(41):e2204306119. doi: 10.1073/pnas.2204306119. Epub 2022 Oct3. PMID: 36191221."
,3,"16: Huber CC, Callegari EA, Paez MD, Romanova S, Wang H. Heat Shock-Induced Extracellular Vesicles Derived from Neural Stem Cells Confer Marked Neuroprotection Against Oxidative Stress and Amyloid-β-Caused Neurotoxicity. Mol Neurobiol. 2022 Oct 3. doi: 10.1007/s12035-022-03055-3. Epub ahead of print.PMID: 36190693."
,5,"17: Xiong Y, Izadi S, Onufriev AV. Fast Polarizable Water Model for Atomistic Simulations. J Chem Theory Comput. 2022 Oct 3. doi: 10.1021/acs.jctc.2c00378.Epub ahead of print. PMID: 36190318."
,3,"18: Xu H, Zhao Y, Qi Y, Xue X, Liu Y. Therapeutic nanosweepers promote β-amyloid removal from the brain for Alzheimer's disease treatment. Biomater Sci. 2022 Oct3. doi: 10.1039/d2bm01319c. Epub ahead of print. PMID: 36190131."
,3,"19: Liu Y, Zhuang D, Wang J, Huang H, Li R, Wu C, Deng Y, Hu G, Guo B. Recent advances in small molecular near-infrared fluorescence probes for a targeted diagnosis of the Alzheimer disease. Analyst. 2022 Oct 3. doi:10.1039/d2an01327d. Epub ahead of print. PMID: 36190126."
,5,"20: Tanaka K, Kuramoto K, Nakagawa T, Nomura Y, Ozawa K, Hosoi T. C-terminal fragment of APP interacts with p62, forms an aggregate, and induces autophagic degradation in Alzheimer's cell model. Am J Physiol Cell Physiol. 2022 Oct 3.doi: 10.1152/ajpcell.00003.2022. Epub ahead of print. PMID: 36189972."
,1,"21: Shepherd-Banigan ME, Ford CB, Smith VA, Belanger E, Wetle TT, Plassman BL, Burke JR, DePasquale N, O'Brien EC, Sorenson C, Van Houtven CH. Amyloid-β PET Scan Results Disclosure and Care-Partner Emotional Well-Being Over Time. J Alzheimers Dis. 2022 Sep 30. doi: 10.3233/JAD-220611. Epub ahead of print. PMID:36189596"
,5,"22: Yang YH, Hsieh SW, Chang HW, Sung JL, Chuu CP, Yen CW, Hour TC. Gamma Frequency Inhibits the Secretion and Aggregation of Amyloid-β and Decreases the Phosphorylation of mTOR and Tau Proteins in vitro. J Alzheimers Dis. 2022 Sep28. doi: 10.3233/JAD-220307. Epub ahead of print. PMID: 36189589."
,2,"23: Hori Y, Sohma Y, Kanai M, Tomita T. Promotion in the Clearance of Aggregated Aβ In Vivo Using Amyloid Selective Photo-Oxygenation Technology. Neurosci Insights. 2022 Sep 28;17:26331055221126179. doi: 10.1177/26331055221126179.PMID: 36189373; PMCID: PMC9523840."
,1,"24: Li W, Li R, Wang Y, Zhang Y, Tomar MS, Dai S. Calcitonin gene-related peptide is a potential autoantigen for CD4 T cells in type 1 diabetes. Front Immunol. 2022 Sep 16;13:951281. doi: 10.3389/fimmu.2022.951281. PMID: 36189304;PMCID: PMC9523785."
,2,"25: Mello-Carpes PB, Inestrosa NC, Paula-Lima AC. Editorial: Molecular mechanisms of Alzheimer's disease: From top to bottom. Front Aging. 2022 Sep16;3:1026942. doi: 10.3389/fragi.2022.1026942. PMID: 36187848; PMCID:PMC9523882."
,3,"26: Hu S, Wan X, Li X, Wang X. Aerobic exercise alleviates pyroptosis-related diseases by regulating NLRP3 inflammasome. Front Physiol. 2022 Sep 15;13:965366.doi: 10.3389/fphys.2022.965366. PMID: 36187801; PMCID: PMC9520335."
